Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation_Type,Property Type,Latitude,Longitude,Price
0,58,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.547261,-46.453256,1200
365,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550551,-46.460679,900
0,35,1,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.539029,-46.460712,900
500,88,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530534,-46.444307,1200
100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101,800
200,52,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.529153,-46.455747,1400
400,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546251,-46.452843,850
0,60,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524621,-46.468413,1300
352,53,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.523094,-46.447735,1000
380,49,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524194,-46.449671,1200
490,88,3,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749,1200
500,63,3,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.533541,-46.458703,1000
0,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546233,-46.452881,1250
0,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034,1300
412,50,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.544236,-46.448497,1000
420,47,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530674,-46.455267,1180
325,50,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.556274,-46.457923,600
340,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919,1100
450,70,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.538738,-46.636159,1200
0,38,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.559323,-46.434741,1000
300,53,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.550846,-46.460805,1700
260,50,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034,900
0,42,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.559323,-46.434741,1200
0,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.533255,-46.460041,1300
0,56,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.553363,-46.456824,1600
360,62,2,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.534558,-46.429205,1100
360,62,2,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.484234,-46.418785,1100
0,45,2,2,1,1,1,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.48848,-46.422157,850
1108,120,3,2,1,1,1,1,1,0,Jardim Helena/São Paulo,rent,apartment,-23.487176,-46.429326,5500
320,56,3,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.470605,-46.42176,880
190,45,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432205,650
190,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432205,750
0,60,3,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.502388,-46.422697,1500
198,57,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.464727,-46.422562,840
220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463087,-46.415487,800
220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463087,-46.415487,800
0,60,2,2,1,1,1,1,0,0,Jardim Helena/São Paulo,rent,apartment,-23.500815,-46.434071,1300
0,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.491297,-46.393691,500
0,48,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.497533,-46.39551,850
0,43,2,2,1,1,0,1,0,0,Jardim Helena/São Paulo,rent,apartment,-23.509869,-46.418901,940
200,72,4,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.512821,-46.419062,1500
300,45,2,2,1,1,1,1,1,0,Jardim Helena/São Paulo,rent,apartment,-23.512896,-46.423843,1200
0,40,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.513641,-46.417437,1100
0,43,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.513641,-46.417437,1100
320,68,3,2,1,1,1,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.50705,-46.398113,1300
0,49,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.454955,-46.411135,810
0,75,2,2,1,2,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.465123,-46.393001,2300
190,48,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.453851,-46.42387,650
0,90,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.456883,-46.401761,600
0,44,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551798,-46.444855,900
200,54,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540316,-46.436381,900
120,50,2,2,1,1,1,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.556134,-46.441174,1100
160,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540459,-46.433164,700
200,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.54013,-46.436021,800
200,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568,900
115,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.547322,-46.437825,750
200,53,3,,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568,900
100,52,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553987,-46.435882,1000
0,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553484,-46.434253,900
120,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.555379,-46.43188,850
0,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.550769,-46.442851,1100
150,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.535978,-46.440974,800
0,65,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.543084,-46.439975,850
0,57,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.537473,-46.44089,1100
0,47,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553651,-46.43474,900
300,55,2,2,1,1,1,1,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551256,-46.43642,1300
100,45,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553651,-46.43474,800
120,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545757,-46.440869,880
130,48,2,2,1,2,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.550467,-46.440658,900
140,52,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.555122,-46.432726,700
110,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551176,-46.436568,800
105,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.546616,-46.440512,900
80,58,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.538991,-46.437462,900
0,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.552203,-46.435434,900
270,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291,730
270,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291,1100
260,58,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291,1000
165,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568,850
0,101,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545071,-46.443714,1089
120,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.552508,-46.440376,880
0,53,3,2,1,1,1,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.541056,-46.442644,1200
290,49,3,2,1,1,0,0,1,0,José Bonifácio/São Paulo,rent,apartment,-23.541056,-46.442644,1100
0,55,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545724,-46.447895,1300
280,60,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.535605,-46.433213,1300
340,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545412,-46.448054,1200
200,60,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.532984,-46.40823,800
0,45,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.535407,-46.407475,900
0,50,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.530481,-46.396073,950
300,59,3,2,1,1,0,0,1,0,Lajeado/São Paulo,rent,apartment,-23.527326,-46.384695,950
0,46,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.529716,-46.409455,850
204,55,3,2,1,1,0,0,1,0,Lajeado/São Paulo,rent,apartment,-23.557788,-46.42377,1000
240,47,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.547427,-46.408787,1100
300,50,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,rent,apartment,-23.563018,-46.478423,1100
0,50,2,2,1,1,0,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.569221,-46.479225,1200
352,50,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.562975,-46.479401,1200
290,46,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.562211,-46.479378,1200
350,50,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.563018,-46.478423,1000
646,65,2,2,1,1,1,1,0,0,Penha/São Paulo,rent,apartment,-23.52095,-46.544154,1350
515,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.530016,-46.5387,1100
313,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314,1600
416,54,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424,1290
200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027,1100
1250,120,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526619,-46.55139,1200
551,57,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526354,-46.530312,1400
563,58,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526354,-46.530312,1400
475,58,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.512915,-46.516716,900
200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027,1000
380,52,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.513096,-46.526718,1200
230,61,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519926,-46.542036,1200
500,63,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314,1400
398,70,3,2,1,2,0,0,1,0,Penha/São Paulo,rent,apartment,-23.522395,-46.528109,2200
230,61,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.52053,-46.543759,1200
550,49,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.523964,-46.541442,1600
0,75,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.555303,-46.45341,2500
453,63,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424,1200
500,50,2,2,1,2,1,0,1,0,Penha/São Paulo,rent,apartment,-23.529508,-46.537387,2000
300,47,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519276,-46.553581,1100
700,68,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.523405,-46.532214,1500
1400,110,2,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.524837,-46.53328,2500
597,75,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519453,-46.537759,1400
0,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.555303,-46.45341,1700
370,54,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.531859,-46.549121,1600
180,78,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.524889,-46.544575,1500
400,68,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314,2000
50,50,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.513075,-46.536491,900
0,84,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.529413,-46.540249,1300
600,54,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.522028,-46.538495,1100
730,70,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.522244,-46.550598,1500
382,54,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.519905,-46.5549,1200
393,48,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.512882,-46.547654,1200
400,50,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.530508,-46.534794,1200
473,49,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.523856,-46.540275,1900
500,50,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.510968,-46.525288,1600
330,65,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.505837,-46.496527,800
480,50,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.507356,-46.473776,1100
0,49,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231,1660
360,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.510047,-46.50023,850
0,60,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509385,-46.497082,1000
0,60,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509385,-46.497082,1000
0,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231,900
0,50,2,2,1,1,0,0,1,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231,1070
0,40,1,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.60445,-46.49175,750
542,65,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766,1300
100,74,2,2,1,1,1,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.578793,-46.542166,1200
350,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1650
279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
650,95,3,1,2,2,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.573746,-46.565824,2600
246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
365,72,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.610332,-46.527935,1205
400,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.611663,-46.487523,1600
542,68,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766,1300
0,48,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.611087,-46.489625,900
279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
560,57,2,2,1,1,0,1,1,0,Sapopemba/São Paulo,rent,apartment,-23.600613,-46.512084,1500
246,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
510,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.600613,-46.512084,1200
246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
275,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1500
358,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1600
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1400
542,65,3,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766,1600
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696,1400
320,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.61476,-46.500942,1500
360,57,2,,1,1,0,1,1,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612,1600
360,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.61476,-46.500942,1200
430,65,3,2,1,2,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585879,-46.536578,1100
291,57,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.598315,-46.531173,1300
240,48,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.600564,-46.542869,1300
500,50,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.606948,-46.526125,1400
662,136,2,2,1,3,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.588966,-46.540879,1800
1300,98,3,2,1,2,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.586676,-46.549042,1700
971,95,3,2,1,2,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.586676,-46.549042,1500
0,56,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.601403,-46.548676,1350
540,69,3,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938,1190
540,70,3,2,1,1,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938,1190
540,70,3,2,1,1,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938,1190
450,57,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1200
0,50,2,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1500
0,63,3,2,1,2,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1550
0,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1700
560,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1100
0,82,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1200
0,56,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1600
0,61,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1600
0,82,3,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1200
0,84,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,2000
0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1800
0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1800
0,64,3,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1800
448,50,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049,1100
0,50,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049,1780
390,50,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049,1500
0,65,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58902,-46.544696,1200
0,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978,2000
550,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978,1500
0,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978,1550
534,58,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978,1000
554,60,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978,1250
609,55,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588643,-46.542257,1000
550,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.587055,-46.542759,1000
572,60,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.587055,-46.542759,2000
280,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.601618,-46.460928,930
0,40,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.602055,-46.478151,850
0,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.603638,-46.482612,800
0,60,3,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587965,-46.488381,1428
0,50,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.614226,-46.465588,1100
250,44,1,2,1,1,1,1,1,0,São Mateus/São Paulo,rent,apartment,-23.610523,-46.459041,950
380,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.613149,-46.480023,1000
269,51,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.614226,-46.465588,750
0,40,1,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.610358,-46.482498,650
400,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.613149,-46.480023,1100
290,56,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.594303,-46.479352,700
0,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.6017,-46.4841,800
270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.603608,-46.468355,1300
283,56,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.594303,-46.479352,700
302,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.608681,-46.463686,650
270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.588387,-46.486186,1100
230,50,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367,850
250,63,2,2,1,3,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367,850
250,54,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367,1100
220,55,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588736,-46.487445,900
250,57,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587348,-46.484589,1000
235,65,3,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587348,-46.484589,1365
396,66,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588465,-46.488335,1200
0,45,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505,1100
350,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505,1000
0,45,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505,1100
250,54,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587389,-46.484302,1100
0,65,3,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587856,-46.488525,1700
473,65,3,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587856,-46.488525,1200
270,48,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497,1000
470,60,3,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497,1200
0,43,2,2,1,1,1,1,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497,1200
0,52,2,2,1,1,1,1,1,0,São Miguel/São Paulo,rent,apartment,-23.505297,-46.473889,1800
460,68,2,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.500676,-46.435908,950
0,38,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.509612,-46.506581,650
200,55,2,2,1,1,1,0,0,0,São Miguel/São Paulo,rent,apartment,-23.51672,-46.428782,1100
0,57,2,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.513074,-46.516902,1500
450,62,3,2,1,1,1,1,1,0,São Miguel/São Paulo,rent,apartment,-23.512067,-46.511717,1600
0,48,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.506624,-46.467897,900
0,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.506994,-46.46794,700
0,50,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.504792,-46.427598,1400
100,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.505025,-46.469548,650
0,30,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.505663,-46.468961,650
0,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.505996,-46.467867,750
0,72,4,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.492995,-46.437535,1500
